3145.5	936.75	3166.2	968.39	3197.8	947.66	3177.1	916.03
3073.5	650.75	3077.8	613.18	3115.3	617.47	3111	655.05
3059.5	2019.8	3087.6	1994.5	3112.9	2022.7	3084.7	2047.9
3077.5	66.754	3059.4	33.553	3092.6	15.443	3110.7	48.644
3009.5	965.75	3023	930.43	3058.3	943.94	3044.8	979.26
2979.5	1062.8	2996.8	1096.4	3030.4	1079	3013.1	1045.4
2960.5	1230.8	2977	1264.8	3011	1248.3	2994.5	1214.3
2916.5	775.75	2929.9	740.41	2965.3	753.86	2951.8	789.2
2856.5	1589.8	2861.7	1627.2	2899.1	1622	2893.9	1584.6
2858.5	2022.8	2837.6	2054.3	2869.1	2075.2	2890	2043.7
2829.5	1657.8	2865.4	1645.8	2877.3	1681.7	2841.4	1693.6
2830.5	919.75	2827.1	882.08	2864.8	878.76	2868.1	916.43
2807.5	605.75	2840.9	623.45	2858.6	590.03	2825.2	572.33
2818.5	2090.8	2795	2120.4	2824.6	2143.9	2848.1	2114.3
2808.5	1200.8	2805.2	1238.4	2842.9	1241.7	2846.2	1204
2758.5	195.75	2732.3	168.49	2759.5	142.28	2785.7	169.54
2730.5	504.75	2756.1	532.54	2783.9	506.89	2758.3	479.1
2685.5	1851.8	2665.4	1883.8	2697.5	1903.9	2717.5	1871.8
2625.5	747.75	2626.6	709.95	2664.4	711.03	2663.3	748.83
2609.5	182.75	2589.2	150.8	2621.2	130.57	2641.4	162.52
2576.5	221.75	2607.2	243.74	2629.2	212.96	2598.5	190.98
2580.5	319.75	2568.8	283.77	2604.8	272.13	2616.5	308.11
2516.5	2032.8	2551.2	2017.9	2566.1	2052.6	2531.4	2067.5
2485.5	1596.8	2512.2	1570	2539	1596.8	2512.2	1623.5
2473.5	966.75	2491.2	1000.2	2524.6	982.41	2506.9	949.01
2463.5	1489.8	2495.3	1469.3	2515.8	1501	2484	1521.5
2443.5	1537.8	2480.8	1531.9	2486.7	1569.2	2449.4	1575.1
2405.5	497.75	2435.7	520.45	2458.4	490.19	2428.2	467.5
2423.5	332.75	2397.3	305.49	2424.5	279.28	2450.7	306.54
2393.5	226.75	2431.3	225.29	2429.8	187.5	2392	188.96
2404.5	292.75	2375.2	268.75	2399.3	239.52	2428.5	263.53
2366.5	368.75	2403.8	362.54	2397.6	325.23	2360.3	331.45
2323.5	302.75	2358.9	315.92	2372.1	280.47	2336.6	267.3
2338.5	1848.8	2318.2	1880.7	2350.1	1901	2370.4	1869.1
2314.5	748.75	2319.3	711.24	2356.8	716.05	2352	753.56
2266.5	534.75	2297.1	556.94	2319.3	526.3	2288.7	504.12
2249.5	2018.8	2286.3	2027.3	2277.8	2064.1	2241	2055.6
2232.5	335.75	2267.7	349.62	2281.5	314.43	2246.3	300.57
2209.5	1247.8	2237.3	1222.1	2262.9	1249.9	2235.1	1275.5
2148.5	1602.8	2185.6	1609.8	2178.6	1646.9	2141.4	1639.9
2131.5	884.75	2127.4	847.15	2165	843.09	2169.1	880.69
2084.5	1023.8	2088.5	986.15	2126.1	990.22	2122.1	1027.8
2092.5	578.75	2066.9	550.92	2094.7	525.32	2120.3	553.15
2028.5	1631.8	2010.8	1665.2	2044.2	1682.9	2061.9	1649.4
1990.5	1799.8	2026.9	1809.9	2016.8	1846.3	1980.4	1836.2
1985.5	1027.8	1969	993.74	2003	977.21	2019.5	1011.2
2001.5	46.754	1965.1	36.365	1975.5	0	2011.9	10.39
1941.5	969.75	1976.4	984.15	1990.8	949.18	1955.9	934.78
1932.5	544.75	1895	539.55	1900.2	502.09	1937.7	507.29
1866.5	1109.8	1852.4	1144.9	1887.5	1158.9	1901.6	1123.8
1853.5	641.75	1891.3	641.75	1891.3	603.93	1853.5	603.93
1883.5	1910.8	1845.7	1912.9	1847.9	1950.7	1885.6	1948.5
1844.5	314.75	1876.4	294.52	1856.2	262.57	1824.2	282.8
1859.5	1562.8	1821.7	1563.8	1822.7	1601.6	1860.6	1600.6
1817.5	1915.8	1780	1921	1785.2	1958.4	1822.7	1953.2
1777.5	2073.8	1807.6	2096.6	1784.7	2126.7	1754.6	2103.9
1763.5	1446.8	1783.1	1479.1	1750.7	1498.7	1731.1	1466.4
1760.5	204.75	1726.1	189.03	1741.8	154.63	1776.2	170.36
1685.5	194.75	1655.2	172.06	1677.9	141.81	1708.2	164.5
1650.5	1699.8	1682.7	1719.5	1663	1751.8	1630.7	1732
1654.5	1016.8	1638.8	1051.2	1604.4	1035.5	1620	1001.1
1545.5	654.75	1563.2	621.36	1529.8	603.61	1512.1	637.01
1532.5	1328.8	1496.4	1317.3	1485	1353.3	1521	1364.8
1512.5	1808.8	1529.4	1842.6	1495.6	1859.5	1478.6	1825.7
1511.5	1772.8	1475.4	1761.5	1464.1	1797.6	1500.2	1808.9
1460.5	368.75	1476	334.29	1441.6	318.72	1426	353.19
1454.5	433.75	1469.2	398.94	1434.4	384.17	1419.7	418.98
1459.5	103.75	1423.1	114.14	1412.7	77.78	1449.1	67.39
1448.5	1250.8	1426.6	1219.9	1395.7	1241.8	1417.6	1272.6
1422.5	2006.8	1448.2	2034.5	1420.4	2060.2	1394.7	2032.4
1422.5	194.75	1447.5	166.36	1419.1	141.38	1394.1	169.77
1421.5	1284.8	1390.3	1263.3	1368.9	1294.5	1400	1315.9
1401.5	784.75	1367.6	801.67	1350.7	767.84	1384.6	750.93
1339.5	1591.8	1312.7	1565	1286	1591.8	1312.7	1618.5
1302.5	386.75	1329.2	360.01	1302.5	333.27	1275.7	360.01
1302.5	821.75	1301.4	783.95	1263.6	785	1264.7	822.8
1269.5	1156.8	1264	1194.2	1226.6	1188.7	1232.1	1151.3
1235.5	1369.8	1227	1406.6	1190.2	1398.2	1198.6	1361.3
1189.5	1821.8	1213.6	1850.9	1184.5	1875	1160.3	1845.9
1182.5	1615.8	1203	1647.5	1171.2	1668	1150.7	1636.3
1197.5	961.75	1189.3	924.84	1152.4	933.04	1160.6	969.96
1138.5	342.75	1102.9	355.68	1090	320.14	1125.5	307.21
1116.5	870.75	1103.3	835.3	1067.9	848.47	1081	883.92
1109.5	516.75	1115.4	479.4	1078	473.5	1072.1	510.86
1113.5	1032.8	1109.1	995.19	1071.5	999.61	1075.9	1037.2
1079.5	1390.8	1076.4	1428.5	1038.7	1425.4	1041.8	1387.7
1078.5	556.75	1046.2	576.52	1026.5	544.27	1058.7	524.51
1048.5	326.75	1022.8	354.54	995.03	328.89	1020.7	301.1
1002.5	379.75	1005.5	342.06	967.83	339	964.78	376.7
965.47	315.75	967.46	277.99	929.69	276	927.71	313.77
954.47	235.75	962.1	198.71	925.06	191.09	917.43	228.13
927.47	1571.8	928.55	1609.6	890.75	1610.6	889.67	1572.8
921.47	1050.8	903.73	1017.4	870.33	1035.1	888.07	1068.5
904.47	1539.8	886.73	1506.4	853.33	1524.1	871.07	1557.5
893.47	715.75	886.9	678.51	849.66	685.08	856.23	722.33
