11.241	1078.7
10.241	1076.7
10.241	1075.7
10.241	1075.7
10.241	1075.7
10.241	1075.7
10.241	1074.7
10.241	1075.7
11.241	1075.7
11.241	1075.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
11.241	1074.7
12.241	1075.7
13.241	1074.7
13.241	1074.7
13.241	1073.7
14.241	1072.7
13.241	1072.7
15.241	1071.7
16.241	1070.7
18.241	1070.7
18.241	1070.7
18.241	1070.7
19.241	1070.7
20.241	1069.7
20.241	1068.7
22.241	1067.7
23.241	1067.7
26.241	1067.7
27.241	1067.7
27.241	1067.7
29.241	1066.7
32.241	1067.7
32.241	1067.7
32.241	1067.7
34.241	1066.7
34.241	1066.7
35.241	1066.7
36.241	1066.7
38.241	1065.7
39.241	1066.7
40.241	1065.7
43.241	1063.7
43.241	1063.7
45.241	1060.7
45.241	1060.7
46.241	1060.7
47.241	1059.7
48.241	1059.7
49.241	1058.7
50.241	1058.7
51.241	1059.7
53.241	1056.7
54.241	1056.7
55.241	1058.7
56.241	1056.7
59.241	1055.7
59.241	1055.7
60.241	1055.7
62.241	1054.7
62.241	1052.7
64.241	1051.7
64.241	1051.7
65.241	1051.7
67.241	1050.7
69.241	1050.7
70.241	1047.7
71.241	1048.7
72.241	1046.7
72.241	1046.7
73.241	1046.7
74.241	1046.7
75.241	1044.7
78.241	1044.7
81.241	1044.7
83.241	1043.7
85.241	1042.7
85.241	1041.7
86.241	1040.7
87.241	1041.7
87.241	1039.7
87.241	1039.7
88.241	1039.7
89.241	1038.7
91.241	1037.7
93.241	1033.7
94.241	1032.7
95.241	1031.7
97.241	1031.7
98.241	1030.7
98.241	1029.7
100.24	1029.7
102.24	1029.7
102.24	1029.7
102.24	1028.7
102.24	1029.7
103.24	1028.7
103.24	1029.7
103.24	1029.7
103.24	1029.7
103.24	1028.7
103.24	1029.7
104.24	1029.7
104.24	1030.7
103.24	1030.7
103.24	1030.7
104.24	1030.7
104.24	1031.7
104.24	1031.7
104.24	1032.7
104.24	1032.7
104.24	1032.7
105.24	1033.7
106.24	1033.7
107.24	1033.7
105.24	1033.7
104.24	1034.7
104.24	1034.7
104.24	1034.7
105.24	1034.7
107.24	1036.7
107.24	1037.7
108.24	1037.7
108.24	1039.7
108.24	1039.7
108.24	1039.7
110.24	1039.7
110.24	1042.7
111.24	1042.7
111.24	1042.7
112.24	1043.7
112.24	1043.7
112.24	1043.7
112.24	1044.7
112.24	1044.7
112.24	1044.7
114.24	1045.7
114.24	1045.7
114.24	1046.7
115.24	1047.7
116.24	1049.7
116.24	1049.7
116.24	1050.7
116.24	1051.7
116.24	1052.7
119.24	1055.7
119.24	1055.7
120.24	1056.7
123.24	1057.7
124.24	1057.7
124.24	1058.7
124.24	1058.7
127.24	1059.7
127.24	1059.7
128.24	1060.7
129.24	1062.7
131.24	1063.7
132.24	1063.7
132.24	1064.7
134.24	1065.7
136.24	1065.7
137.24	1063.7
140.24	1073.7
142.24	1071.7
143.24	1071.7
143.24	1071.7
144.24	1071.7
146.24	1070.7
148.24	1070.7
149.24	1070.7
149.24	1070.7
149.24	1069.7
150.24	1069.7
151.24	1069.7
153.24	1070.7
155.24	1072.7
156.24	1071.7
156.24	1071.7
158.24	1071.7
158.24	1072.7
159.24	1071.7
159.24	1071.7
160.24	1071.7
160.24	1071.7
161.24	1072.7
164.24	1073.7
165.24	1073.7
165.24	1073.7
167.24	1073.7
167.24	1073.7
168.24	1073.7
168.24	1073.7
168.24	1074.7
170.24	1075.7
172.24	1075.7
174.24	1075.7
175.24	1075.7
176.24	1075.7
176.24	1075.7
176.24	1075.7
177.24	1075.7
177.24	1075.7
177.24	1076.7
179.24	1077.7
180.24	1076.7
181.24	1076.7
182.24	1076.7
185.24	1076.7
187.24	1077.7
187.24	1077.7
188.24	1077.7
188.24	1077.7
193.24	1078.7
193.24	1078.7
194.24	1078.7
194.24	1078.7
195.24	1079.7
197.24	1079.7
199.24	1079.7
201.24	1080.7
203.24	1081.7
204.24	1081.7
205.24	1082.7
206.24	1082.7
208.24	1082.7
208.24	1082.7
208.24	1082.7
210.24	1083.7
212.24	1083.7
215.24	1084.7
215.24	1084.7
216.24	1084.7
217.24	1084.7
219.24	1085.7
219.24	1086.7
220.24	1086.7
222.24	1086.7
222.24	1086.7
223.24	1086.7
223.24	1086.7
222.24	1086.7
223.24	1086.7
222.24	1086.7
222.24	1086.7
222.24	1088.7
222.24	1088.7
222.24	1088.7
222.24	1089.7
227.24	1090.7
227.24	1090.7
227.24	1090.7
226.24	1090.7
226.24	1090.7
227.24	1091.7
227.24	1091.7
227.24	1091.7
228.24	1091.7
228.24	1092.7
230.24	1093.7
231.24	1094.7
235.24	1095.7
235.24	1095.7
235.24	1095.7
235.24	1096.7
236.24	1096.7
236.24	1097.7
237.24	1098.7
238.24	1098.7
240.24	1099.7
242.24	1099.7
243.24	1099.7
244.24	1101.7
248.24	1102.7
248.24	1102.7
249.24	1102.7
250.24	1103.7
252.24	1103.7
253.24	1103.7
255.24	1104.7
256.24	1104.7
258.24	1105.7
258.24	1105.7
259.24	1105.7
260.24	1105.7
263.24	1106.7
263.24	1106.7
264.24	1105.7
265.24	1105.7
267.24	1106.7
268.24	1106.7
269.24	1106.7
272.24	1106.7
273.24	1106.7
275.24	1107.7
276.24	1107.7
278.24	1107.7
279.24	1107.7
279.24	1107.7
280.24	1106.7
282.24	1106.7
284.24	1106.7
285.24	1106.7
287.24	1106.7
288.24	1106.7
290.24	1106.7
292.24	1106.7
293.24	1106.7
293.24	1106.7
295.24	1107.7
295.24	1107.7
297.24	1107.7
298.24	1107.7
301.24	1108.7
303.24	1108.7
304.24	1109.7
304.24	1110.7
305.24	1111.7
306.24	1111.7
307.24	1113.7
309.24	1114.7
311.24	1115.7
311.24	1115.7
311.24	1116.7
313.24	1117.7
314.24	1118.7
315.24	1118.7
316.24	1119.7
318.24	1119.7
319.24	1119.7
320.24	1120.7
321.24	1120.7
322.24	1120.7
325.24	1122.7
325.24	1122.7
327.24	1122.7
328.24	1125.2
329.24	1123.7
330.24	1124.7
331.24	1124.7
331.24	1125.7
332.24	1125.7
333.24	1125.7
334.24	1125.7
335.24	1126.7
339.24	1126.7
339.24	1126.7
339.24	1126.7
341.24	1126.7
341.24	1126.7
342.24	1126.7
343.24	1127.7
345.24	1127.7
346.24	1128.7
347.24	1128.7
348.24	1128.7
349.24	1128.7
352.24	1128.7
352.24	1128.7
353.24	1128.7
355.24	1128.7
355.24	1128.7
357.24	1128.7
358.24	1128.7
360.24	1128.7
361.24	1128.7
362.24	1128.7
362.24	1129.7
364.24	1128.7
365.24	1128.7
365.24	1128.7
366.24	1128.7
366.24	1128.7
366.24	1127.7
367.24	1127.7
367.24	1126.7
368.24	1126.7
369.24	1126.7
369.24	1126.7
370.24	1126.7
371.24	1125.7
371.24	1124.7
371.24	1124.7
372.24	1123.7
372.24	1123.7
373.24	1122.7
375.24	1120.7
376.24	1118.7
378.24	1117.7
379.24	1116.7
380.24	1116.7
380.24	1116.7
381.24	1116.7
382.24	1114.7
382.24	1114.7
382.24	1113.7
384.24	1112.7
384.24	1111.7
385.24	1108.7
386.24	1106.7
387.24	1105.7
388.24	1105.7
388.24	1104.7
389.24	1102.7
390.24	1102.7
393.24	1099.7
393.24	1099.7
395.24	1098.7
396.24	1097.7
397.24	1097.7
399.24	1095.7
400.24	1095.7
401.24	1094.7
403.24	1094.7
405.24	1093.7
408.24	1092.7
408.24	1093.7
407.24	1093.7
407.24	1093.7
408.24	1093.7
408.24	1093.7
408.24	1094.7
408.24	1094.7
408.24	1094.7
408.24	1094.7
409.24	1094.7
410.24	1096.7
413.24	1097.7
415.24	1097.7
415.24	1097.7
415.24	1097.7
416.24	1097.7
416.24	1097.7
416.24	1098.7
416.24	1098.7
416.24	1098.7
416.24	1098.7
416.24	1098.7
417.24	1099.7
417.24	1099.7
418.24	1099.7
420.24	1101.7
420.24	1101.7
421.24	1102.7
421.24	1102.7
421.24	1102.7
422.24	1102.7
423.24	1102.7
423.24	1102.7
423.24	1103.7
423.24	1103.7
423.24	1103.7
423.24	1103.7
424.24	1104.7
424.24	1104.7
425.24	1105.7
426.24	1105.7
427.24	1105.7
428.24	1106.7
428.24	1107.7
429.24	1107.7
430.24	1107.7
430.24	1108.7
430.24	1108.7
431.24	1108.7
433.24	1110.7
433.24	1110.7
435.24	1110.7
436.24	1111.7
436.24	1111.7
437.24	1111.7
438.24	1112.7
438.24	1112.7
439.24	1112.7
440.24	1113.7
441.24	1113.7
442.24	1115.7
446.24	1116.7
446.24	1116.7
447.24	1117.7
450.24	1117.7
450.24	1117.7
452.24	1117.7
453.24	1117.7
455.24	1118.7
457.24	1117.7
459.24	1118.7
460.24	1118.7
461.24	1118.7
464.24	1118.7
464.24	1118.7
466.24	1119.7
468.24	1119.7
469.24	1119.7
471.24	1120.7
471.24	1120.7
472.24	1121.7
473.24	1121.7
474.24	1121.7
475.24	1122.7
476.24	1122.7
479.24	1124.7
479.24	1124.7
480.24	1124.7
481.24	1124.7
481.24	1124.7
483.24	1125.7
484.24	1125.7
485.24	1125.7
486.24	1126.7
488.24	1126.7
488.24	1126.7
489.24	1126.7
491.24	1126.7
491.24	1126.7
493.24	1126.7
494.24	1127.7
496.24	1127.7
497.24	1128.7
498.24	1128.7
499.24	1128.7
500.24	1128.7
502.24	1128.7
503.24	1128.7
504.24	1127.7
505.24	1127.7
505.24	1127.7
507.24	1127.7
507.24	1127.7
508.24	1127.7
508.24	1127.7
509.24	1127.7
510.24	1127.7
512.24	1128.7
514.24	1127.7
514.24	1127.7
515.24	1128.7
517.24	1127.7
517.24	1127.7
519.24	1126.7
520.24	1125.7
521.24	1124.7
523.24	1123.7
523.24	1123.7
525.24	1122.7
526.24	1122.7
528.24	1122.7
528.24	1122.7
531.24	1121.7
533.24	1121.7
533.24	1121.7
534.24	1120.7
536.24	1120.7
537.24	1119.7
538.24	1119.7
539.24	1118.7
