39.562	687.4	37.533	649.87	0	651.89	2.0288	689.43
53.562	940.4	29.819	969.54	0.67921	945.79	24.422	916.66
44.562	1729.4	51.736	1766.3	14.839	1773.5	7.6651	1736.6
57.562	1243.4	45.371	1279	9.8151	1266.8	22.006	1231.2
60.562	2004.4	58.418	2041.9	20.891	2039.8	23.035	2002.3
99.562	287.4	108.92	250.99	72.519	241.63	63.158	278.04
123.56	775.4	97.509	802.49	70.415	776.44	96.467	749.35
138.56	462.4	137.52	424.83	99.945	425.87	100.99	463.44
151.56	1916.4	138.14	1951.5	103.03	1938.1	116.45	1903
161.56	1058.4	143.87	1025.2	110.71	1042.9	128.4	1076.1
171.56	2096.4	166.25	2133.6	129.04	2128.3	134.35	2091.1
189.56	1413.4	171.93	1380.2	138.73	1397.8	156.37	1431
198.56	1248.4	180.13	1215.6	147.37	1234.1	165.8	1266.8
213.56	214.4	181.63	234.22	161.8	202.28	193.74	182.46
259.56	606.4	264.73	569.17	227.5	564	222.33	601.23
287.56	710.4	257.89	733.48	234.82	703.81	264.49	680.73
303.56	1695.4	314.17	1731.5	278.11	1742.1	267.5	1706
325.56	1010.4	306.69	1042.9	274.18	1024	293.06	991.52
334.56	1232.4	306.9	1206.9	281.45	1234.6	309.11	1260.1
342.56	1517.4	315.42	1491.4	289.42	1518.5	316.55	1544.5
354.56	2113.4	320.17	2098.2	305	2132.6	339.39	2147.8
348.56	133.4	312.16	142.76	302.8	106.36	339.2	96.995
368.56	315.4	340.9	340.85	315.45	313.19	343.11	287.74
406.56	1487.4	385.22	1456.5	354.28	1477.8	375.62	1508.7
416.56	1042.4	393.34	1072	363.78	1048.7	387.01	1019.2
430.56	919.4	403.45	945.43	377.42	918.31	404.53	892.28
436.56	1988.4	451.73	2022.8	417.34	2038	402.17	2003.6
439.56	1827.4	440.67	1865	403.1	1866.1	401.99	1828.5
459.56	735.4	433.53	762.51	406.42	736.48	432.45	709.37
459.56	403.4	471.78	367.85	436.23	355.63	424.02	391.18
497.56	1300.4	483.25	1335.2	448.49	1320.8	462.81	1286.1
483.56	163.4	503.67	131.64	471.92	111.53	451.81	143.29
521.56	611.4	504.32	644.8	470.92	627.56	488.16	594.16
539.56	1556.4	519.92	1524.4	487.87	1544	507.51	1576
572.56	119.4	535.92	127.77	527.54	91.131	564.19	82.756
617.56	1410.4	587.89	1387.3	564.82	1417	594.49	1440.1
617.56	704.4	589.41	729.3	564.5	701.15	592.66	676.25
621.56	962.4	609.68	998.06	574.02	986.17	585.9	950.51
629.56	1666.4	635.91	1703.4	598.87	1709.8	592.51	1672.7
648.56	459.4	664.96	425.58	631.14	409.18	614.74	443
666.56	232.4	667.7	194.83	630.13	193.69	628.99	231.26
678.56	1940.4	643.45	1927	630.03	1962.1	665.14	1975.5
684.56	2096.4	652.43	2076.9	632.92	2109	665.05	2128.5
697.56	1153.4	677.92	1185.4	645.87	1165.8	665.51	1133.8
751.56	875.4	740.29	839.54	704.43	850.81	715.7	886.67
777.56	658.4	773.41	621.04	736.05	625.19	740.2	662.55
776.56	1617.4	776.56	1655	738.97	1655	738.97	1617.4
809.56	1039.4	797.05	1074.8	761.61	1062.3	774.12	1026.9
818.56	398.4	786.51	418.04	766.87	385.99	798.92	366.35
823.56	40.398	822.42	2.8278	784.85	3.9663	785.99	41.537
864.56	541.4	837.42	567.41	811.42	540.27	838.55	514.26
869.56	180.4	844.07	208.02	816.45	182.52	841.94	154.9
863.56	1805.4	827.04	1796.5	818.15	1833	854.67	1841.9
861.56	1395.4	857.29	1432.7	819.95	1428.5	824.22	1391.1
887.56	1269.4	880.84	1306.4	843.86	1299.7	850.58	1262.7
909.56	611.4	905.29	574.05	867.95	578.32	872.22	615.67
909.56	933.4	909.56	895.81	871.97	895.81	871.97	933.4
937.56	1120.4	918.37	1152.7	886.05	1133.5	905.24	1101.2
964.56	1970.4	935.01	1947.2	911.78	1976.7	941.34	2000
991.56	453.4	992.64	415.83	955.06	414.75	953.99	452.32
