3400	1930	3439.8	1922.9	3447	1962.8	3407.1	1969.9
3314	139.04	3351.1	155.12	3367.2	117.94	3330	101.86
3287	1011	3315	981.84	3344.2	1009.9	3316.2	1039.1
3279	1683	3299.9	1648.4	3334.6	1669.4	3313.6	1704
3226	723.04	3250	690.4	3282.6	714.4	3258.6	747.04
3167	1918	3196.6	1890.4	3224.2	1920.1	3194.6	1947.7
3159	130.04	3193.9	150.58	3214.4	115.66	3179.5	95.122
3078	1228	3106.6	1199.4	3135.2	1228	3106.6	1256.7
3083	153.04	3059.2	120.23	3092	96.469	3115.8	129.28
2981	1656	2962.8	1692.3	2999.1	1710.4	3017.2	1674.2
2934	392.04	2963.1	420.16	2991.2	391	2962.1	362.88
2925	598.04	2940	560.43	2977.6	575.47	2962.6	613.08
2936	2059	2931	2099.3	2971.3	2104.2	2976.2	2063.9
2927	935.04	2941	897.03	2979	911.03	2965	949.04
2859	1679	2898.3	1669.5	2907.9	1708.8	2868.5	1718.4
2867	89.039	2841	57.918	2872.1	31.984	2898.1	63.105
2794	489.04	2832.8	500.38	2844.2	461.5	2805.3	450.15
2725	1602	2758.8	1579.8	2781.1	1613.6	2747.2	1635.9
2728	1058	2741.4	1019.8	2779.6	1033.2	2766.2	1071.5
2733	1804	2721.4	1842.9	2760.2	1854.4	2771.8	1815.6
2655	2045	2639.7	2082.6	2677.3	2097.8	2692.5	2060.3
2612	1323	2625.7	1284.9	2663.8	1298.7	2650.1	1336.8
2602	167.04	2642	173.05	2648	132.99	2608	126.98
2571	657.04	2598.5	686.76	2628.2	659.24	2600.7	629.52
2510	40.039	2550	46.199	2556.2	6.1599	2516.1	0
2472	1379	2509.3	1363.3	2525	1400.7	2487.7	1416.4
2401	1477	2437	1458.5	2455.5	1494.5	2419.5	1513.1
2401	1880	2438.7	1865.4	2453.4	1903.1	2415.6	1917.8
2251	2070	2291.4	2069	2292.5	2109.5	2252	2110.5
2251	298.04	2291.4	299.92	2293.3	259.45	2252.8	257.57
2217	523.04	2205.3	484.24	2244.1	472.6	2255.8	511.4
2136	1372	2168.2	1347.6	2192.7	1379.9	2160.4	1404.3
2101	1198	2129.6	1169.4	2158.2	1198	2129.6	1226.7
2091	643.04	2055.8	622.83	2076.1	587.72	2111.2	607.93
2001	677.04	2040.1	687.35	2050.4	648.17	2011.3	637.86
2039	92.039	1999.7	82.214	2009.5	42.913	2048.8	52.738
2007	1842	1967	1849	1974	1888.9	2013.9	1881.9
1970	1958	2008.3	1971.2	1995.2	2009.5	1956.8	1996.4
1949	322.04	1909.8	311.78	1920	272.59	1959.2	282.85
1942	1595	1902.6	1604.6	1912.2	1644	1951.5	1634.4
1885	926.04	1915.1	899	1888.1	868.83	1857.9	895.88
1874	1245	1912.1	1258.8	1898.3	1296.9	1860.2	1283.1
1794	544.04	1757.5	526.3	1775.3	489.88	1811.7	507.62
1639	1855	1599.6	1864.6	1609.2	1904	1648.5	1894.4
1571	1533	1531.4	1524.5	1522.8	1564.1	1562.4	1572.6
1566	823.04	1530.1	841.95	1511.2	806.12	1547	787.21
1527	559.04	1492.8	580.79	1471	546.61	1505.2	524.86
1523	1470	1482.5	1469.1	1481.5	1509.5	1522	1510.5
1448	1146	1430.9	1182.8	1394.1	1165.7	1411.2	1129
1393	1755	1422.1	1783.1	1394	1812.3	1364.9	1784.2
1414	2059	1374.1	2051.7	1366.8	2091.5	1406.6	2098.9
1379	332.04	1339.4	340.93	1330.5	301.41	1370.1	292.52
1290	256.04	1317.6	226.39	1287.9	198.79	1260.3	228.43
1289	1403	1249.9	1392.3	1239.2	1431.4	1278.2	1442.1
1242	726.04	1204	740.29	1189.8	702.37	1227.7	688.12
1181	1685	1199.5	1721.1	1163.5	1739.6	1144.9	1703.6
1173	2054	1136.9	2035.5	1118.4	2071.5	1154.4	2090.1
1089	1256	1082.9	1296.1	1042.9	1290.1	1048.9	1250
1032	499.04	998.25	521.51	975.77	487.8	1009.5	465.33
1009	58.039	1019.7	18.979	980.63	8.2374	969.89	47.298
918.95	1088	911.8	1127.9	871.92	1120.8	879.08	1080.9
839.95	1956	850.01	1995.3	810.77	2005.3	800.71	1966.1
833.95	1015	805.31	986.39	776.66	1015	805.31	1043.7
790.95	1584	801.26	1623.2	762.09	1633.5	751.78	1594.3
726.95	208.04	749.42	174.33	715.72	151.86	693.25	185.57
699.95	1435	687.75	1396.4	649.12	1408.6	661.32	1447.2
682.95	160.04	689.11	120	649.07	113.84	642.91	153.88
650.95	783.04	619.47	808.54	593.98	777.06	625.45	751.56
615.95	1150	595.27	1115.2	560.44	1135.9	581.12	1170.7
600.95	2048	564.3	2030.8	547.05	2067.4	583.7	2084.7
508.95	1184	506.77	1224.5	466.31	1222.3	468.5	1181.9
489.95	1657	495.1	1697.2	454.92	1702.4	449.77	1662.2
367.95	402.04	350.25	365.6	313.81	383.3	331.51	419.74
358.95	1056	347.04	1094.8	308.32	1082.8	320.23	1044.1
335.95	481.04	333.82	440.58	293.37	442.71	295.5	483.17
318.95	1748	327.3	1787.7	287.66	1796	279.31	1756.4
288.95	2027	307.91	2062.8	272.1	2081.8	253.15	2046
293.95	1333	270.79	1299.8	237.55	1323	260.72	1356.2
270.95	1437	239.83	1411.1	213.9	1442.2	245.02	1468.2
239.95	1835	220.19	1799.7	184.83	1819.4	204.59	1854.8
212.95	857.04	196.5	894.06	159.48	877.61	175.93	840.59
187.95	472.04	151.72	490.16	133.6	453.92	169.84	435.81
142.95	664.04	122.11	629.3	87.373	650.14	108.22	684.88
103.95	150.04	121.65	113.6	85.212	95.901	67.513	132.34
53.953	1211	36.611	1247.6	0	1230.3	17.342	1193.7
